United States,Florida,Spring Hill,Marc Polecritti,The Julian Institute of Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,California,Burlingame,Marci Bowers,,"Hysterectomy, Orchiectomy, Tracheal Shave, Vaginoplasty (GRS/SRS)"
United States,Texas,El Paso,Marco A. Gonzalez,Image Consultants Plastic Surgery,Top Surgery
United States,Massachusetts,Amherst,Maria Kopicki,Amherst College,Hysterectomy
United States,Minnesota,St Louis Park,Marie Christensen,Park Nicollet,Top Surgery
United States,Minnesota,Minneapolis,Marie-Claire Buckley,"University of Minnesota Medical Center, Fairview Phillips-Wangensteen Building",Top Surgery
United States,Utah,Salt Lake City,Marisa Adelman,"University of Utah, Division of Plastic and Reconstructive Surgery",Hysterectomy
United States,New York,Buffalo,Mark Burke,Erie County Medical Center,"Phalloplasty (GRS/SRS), Vaginoplasty (GRS/SRS)"
United States,New York,New York City,Mark Courey,Mount Sinai,"Tracheal Shave, Voice Feminization Surgery (VFS)"
United States,New York,Rochester,Mark Davenport,Plastic Surgery Group of Rochester,Top Surgery
United States,California,Santa Monica,Mark Youssef,Transgender Surgery Institute of Southern California,"Breast Augmentation, Top Surgery"
United States,Illinois,Wilmette,Mark Zukowski,The Zukowski Center for Cosmetic Plastic Surgery,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS)"
United States,Florida,Clearwater,Marni Mentis,Iconique Plastic Surgery,Top Surgery
United States,Washington,Kirkland,Marshall T. Partington,Partington Plastic Surgery Center,Top Surgery
United States,Oregan,Eugene,Martha Reilly,Chase Gardens Medical Center North,Hysterectomy
United States,New York,New York City,Marvin Corman,Stony Brook University School of Medicine,Vaginoplasty (GRS/SRS)
United States,Maryland,Chevy Chase,Marwan R. Khalifeh,,Top Surgery
United States,Indiana,Indianapolis,Mary Lester,Indiana University School of Medicine,Top Surgery
United States,Florida,Coral Springs,Matthew S. Lief,Lief Urology,Orchiectomy
United States,Virginia,Midlothian,Matthew Stanwix,Richmond Plastic Surgeons,Top Surgery
United States,California,Los Angeles,Maurice Garcia,Cedars-Sinai Medical Center,"Orchiectomy, Phalloplasty (GRS/SRS), Reconstructive Urology, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,Illinois,Chicago,McKay McKinnon,,Facial Feminization (FFS)
United States,Oregan,Portland,Megan Bird,,Hysterectomy
United States,Washington,Seattle,Megan Dreveskracht,"La Belle Vie Cosmetic Surgery, Bellegrove Building",Top Surgery
United States,Maryland,Baltimore,Melinda Abernathy,"Johns Hopkins Center for Transgender Health, Outpatient Center",Hysterectomy
United States,Massachusetts,Springfield,Melissa Johnson,Pioneer Valley Plastic Surgery,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Missouri,St. Louis,Melvin M. Maclin,Parkcrest Plastic Surgery,Top Surgery
United States,Florida,Davie,Melvin M. Propis,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Tracheal Shave"
United States,Ohio,Columbus,Mervyn Samuel,,Hysterectomy
United States,Colorado,Denver,Michael Bateman,,"Breast Augmentation, Top Surgery"
United States,Texas,Houston,Michael Eisemann,Eisemann Plastic Surgery Center,"Breast Augmentation, Facial Feminization (FFS), Top Surgery, Tracheal Shave"
United States,New York,South Pearl,Michael Fiorello,,"Breast Augmentation, Facial Feminization (FFS)"
United States,California,Oakland,Michael G. Cedars,,Facial Feminization (FFS)
United States,Ohio,Akron,Michael G. Parker,,Top Surgery
United States,California,Greenbrae,Michael H. Safir,Brownstein & Crane Surgical Services,"Metoidioplasty, Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Reconstructive Urology, Vaginoplasty (GRS/SRS)"
United States,Illinois,Chicago,Michael Horn,The Michael Horn Center for Cosmetic Surgery,Top Surgery
United States,Washington,Seattle,Michael J. Nuara,Nuara Facial Plastic Surgery,Facial Feminization (FFS)
United States,California,Beverly Hills,Michael K. Obeng,,Breast Augmentation
United States,Alabama,Birmingham,Michael S. Beckenstein,,"Body Sculpting, Breast Augmentation, Hair Grafting, Top Surgery"
United States,Louisiana,Baton Rouge,Michael S. Hanemann,Hanemann Plastic Surgery,Top Surgery
United States,New York,Harrison,Michael Suzman,WESTMED New York,"Body Sculpting, Top Surgery"
United States,California,Stanford,Michael T. Longaker,"Stanford University School of Medicine, Department of Surgery",Facial Feminization (FFS)
United States,California,Los Angeles,Michael W. Chu,,Top Surgery
United States,Missouri,St. Louis,Michele Koo,,Top Surgery
United States,Illinois,Warrenville,Michelle Lee,DuPage Medical Group,"Breast Augmentation, Top Surgery"
United States,California,Novato,Miguel Delgado,,"Breast Augmentation, Top Surgery"
United States,New Hampshire,Lebanon,Mitchell Stotland,Dartmouth-Hitchcock Medical Center,Top Surgery
United States,Oklahoma,Oklahoma City,Mona Motz,,"Hysterectomy, Top Surgery"
United States,New York,White Plains,Mordcai Blau,,Top Surgery
United States,Georgia,Atlanta,Morton Slutsky,,Top Surgery
United States,California,Pasadena,Murtaza Rizvi,CHOC Childrens Hospital,Top Surgery
United States,Florida,Tampa,Mutaz B. Habal,Tampa Bay Craniofacial Center,Facial Feminization (FFS)
United States,New York,Brooklyn,Nadeem A. Chaudhry,,"Body Sculpting, Breast Augmentation, Top Surgery, Tracheal Shave"
United States,New York,New York City,Nancy Roberson Jasper,,Hysterectomy
United States,Michigan,Lansing,Nancy Herta,,Hysterectomy
United States,Illinois,Champaign,Natasha Luckey,Carle Plastic Surgery Center,Top Surgery
United States,Georgia,Atlanta,Nathan Mordel,,Hysterectomy
United States,Colorado,Denver,Nathan Roesner,Mile High Plastic Surgery,Top Surgery
United States,Maryland,Chevy Chase,Navin Singh,Washingtonian Plastic Surgery,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery, Tracheal Shave"
United States,Virginia,Richmond,Neil Zemmel,Plastic Surgery Richmond,Top Surgery
United States,Minnesota,Minneapolis,Nicholas Kim,University of Minnesota,"Phalloplasty (GRS/SRS), Top Surgery, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,Colorado,Littleton,Nicolas Slenkovich,Colorado Plastic Surgery Center,Top Surgery
United States,Washington,Pullman,Nigel Campbell,Pullman Regional Hospital,Hysterectomy
United States,North Carolina,Chapel Hill,Nishant Bhatt,"University of North Carolina School of Medicine, Division of Plastic and Reconstructive Surgery",Top Surgery
United States,Georgia,Atlanta,Nour Abboushi,Panacea Plastic Surgery,Top Surgery
United States,Massachusetts,Boston,Oren Ganor,Boston Children's Hospital,Phalloplasty (GRS/SRS)
United States,Connecticut,Farmington,Orlando DeLucia,Hartford Hospital,"Breast Augmentation, Top Surgery"
United States,California,Palo Alto,Orna Fisher,Elite Transformations,"Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,New York,Rochester,Oscar Manrique,,"Facial Feminization (FFS), Vaginoplasty (GRS/SRS)"
United States,California,Newport Beach,P. James Voloshin,Newport Surgery Institute,"Breast Augmentation, Top Surgery"
United States,Missouri,St. Louis,Patricia McGuire,Parkcrest Plastic Surgery,Top Surgery
United States,Oregan,Clackamas,Patricia Sandholm,Sunnyside Medical Center,Top Surgery
United States,Rhode Island,Providence,Patrick K. Sullivan,Mayo Clinic,Facial Feminization (FFS)
United States,Texas,Houston,Patrick W. Hsu,Memorial Plastic Surgery,Top Surgery
United States,Florida,Miami,Patrick Z. Abuzeni,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Massachusetts,Concord,Paul Costas,Concord Plastic Surgery,Top Surgery
United States,Massachusetts,Malden,Paul Edwards,,Facial Feminization (FFS)
United States,Washington DC,Washington DC,Paul G. Ruff,,"Facial Feminization (FFS), Orchiectomy, Tracheal Shave"
United States,Pennsylvania,Bala Cynwyd,Paul M. Glat,,Top Surgery
United States,Georgia,Atlanta,Paul McCluskey,Plastic Surgery Institute of Atlanta,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Tracheal Shave"
United States,Maryland,Baltimore,Paul N. Manson,,Facial Feminization (FFS)
United States,New Jersey,Fort Lee,Paul Rosenberg,Palisade Plastic Surgery,Facial Feminization (FFS)
United States,Colorado,Denver,Paul Steinwald,The Center for Cosmetic Surgery,"Body Sculpting, Breast Augmentation, Top Surgery"
United States,Michigan,Ann Arbor,Paul Stephen Cederna,Michigan Medicine Plastic Surgery Clinic at Domino's Farms,Top Surgery
United States,New York,New York City,Paul Weiss,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,Colorado,Highlands Ranch,Paul Zwiebel,Zwiebel Center for Plastic Surgery and Skin Care,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,Nebraska,Omaha,Perry Johnson,Village Pointe Aesthetic Surgery,"Breast Augmentation, Top Surgery"
United States,Virginia,Richmond,Peter A. Zedler,,Hysterectomy
United States,Florida,Pensacola,Peter Butler,Gulf Coast Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,California,Palo Alto,Peter Davis,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery, Vaginoplasty (GRS/SRS)"
United States,New Jersey,Berkeley Heights,Peter Hyans,Berkeley Heights Campus Lawrence Pavilion,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,North Carolina,Charlotte,Peter J. Capizzi,Capizzi MD Cosmetic Surgery,Top Surgery
United States,Michigan,Southfield,Peter McCaan,,Facial Feminization (FFS)
United States,Texas,Plano,Peter Raphael,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Metoidioplasty, Orchiectomy, Top Surgery"
United States,Maryland,Kensington,Philip Iorianni,,Top Surgery
United States,Texas,Houston,Philip Yosowitz,,Top Surgery
United States,Washington,Bellevue,Phillip Young,Aesthetic Facial Plastic Surgery,"Facial Feminization (FFS), Facial Masculinization"
United States,Oregan,Portland,Phillipa Ribbink,Everywoman's Health,Hysterectomy
United States,New York,Little Falls,Prabhat K. Ahluwalia,St Elizabeth Medical Center,Hysterectomy
United States,Washington DC,Washington DC,Praful Ramineni,West End Plastic Surgery,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Metoidioplasty, Phalloplasty (GRS/SRS), Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Michigan,Ann Arbor,Pramit Malhotra,Ann Arbor Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,Massachusetts,Springfield,Pranay Parikh,Medical Office Building,Top Surgery
United States,Pennsylvania,Philadelphia,R. Caleb Kovell,Penn Medicine Washington Square,Reconstructive Urology
United States,Texas,Houston,R. Scott Yarish,Town & Country Plastic Surgery,"Breast Augmentation, Facial Feminization (FFS)"
United States,Arizona,Tucson,Raad Taki,Taki Plastic Surgery,Top Surgery
United States,New York,New York City,Rachel Bluebond-Langner,"NYU Langone Medical Center, NYU Plastic Surgery Associates","Body Sculpting, Breast Augmentation, Clitoroplasty, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Phalloplasty (GRS/SRS), Top Surgery, Tracheal Shave, Vaginoplasty (GRS/SRS)"
United States,Pennsylvania,Pittsburgh,Rafael J. Diaz-Garcia,Allegheny General Hospital,Top Surgery
United States,California,Beverly Hills,Raffi Hovsepian,Beverly Hills Institute of Aesthetic & Reconstructive Surgery,Top Surgery
United States,Massachusetts,Boston,Raja Sayegh,Boston Medical Center,Hysterectomy
United States,New York,New York City,Rajveer S Purohit,,Reconstructive Urology
United States,Florida,Loxahatchee,Ravinder Jarial,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Clitoroplasty, Facial Feminization (FFS), Facial Masculinization, Top Surgery, Tracheal Shave, Vaginoplasty (GRS/SRS)"
United States,Ohio,Cleveland,Raymond Isakov,,Top Surgery
United States,Washington,Seattle,Rebecca Kulgren,Polyclinic - Madison Center,Hysterectomy
United States,California,Los Angeles,Regina Baker,University of Southern California,Top Surgery
United States,Massachusetts,Wellesley,Renee O'Sullivan,O'Sullivan Plastic Surgery,Top Surgery
United States,Kentucky,Louisville,Resad Paya Pasic,University of Louisville,Hysterectomy
United States,California,Alameda,Rex Moulton-Barrett,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Top Surgery"
United States,New Jersey,Berkeley Heights,Reza Momeni,Plastic Surgery Center at Summit Medical Group,Top Surgery
United States,Florida,Miami,Rian Maercks,The Maercks Institute,"Breast Augmentation, Facial Feminization (FFS), Phalloplasty (GRS/SRS), Vaginoplasty (GRS/SRS)"
United States,Massachusetts,Brookline,Richard Bartlett,,Top Surgery
United States,California,La Jolla,Richard Chaffoo,La Jolla Plastic Surgery & Dermatology,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Hair Grafting"
United States,Louisiana,Covington,Richard E. Sabatier,,Facial Feminization (FFS)
United States,New York,Garden City,Richard G. Reish,Long Island Plastic Surgery Group,"Breast Augmentation, Top Surgery"
United States,Florida,Miami,Richard Galitz,Aventura Plastic Surgery,Facial Feminization (FFS)
United States,Maine,Portland,Richard H. Kutz,Plastic & Hand Surgical Associates,Top Surgery
United States,Michigan,West Bloomfield,Richard J. Persiani,,Facial Feminization (FFS)
United States,Indiana,Indianapolis,Richard Sadove,,Top Surgery
United States,Minnesota,Minneapolis,Richard Tholen,Minneapolis Plastic Surgery,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,Michigan,East Lansing,Rick J. Smith,,Facial Feminization (FFS)
United States,Utah,Salt Lake City,Rixt Luikenaar,Rebirth Ob/Gyn,Hysterectomy
United States,California,Riverside,Robert A. Hardesty,,Facial Feminization (FFS)
United States,California,Downey,Robert Beinrauh,"Southern California Permanente Medical Group, Orchard Medical Offices",Top Surgery
United States,Illinois,Chicago,Robert D. Galiano,Northwestern University,Phalloplasty (GRS/SRS)
United States,New Hampshire,Manchester,Robert Feins,Feins Plastic & Cosmetic Surgery,"Breast Augmentation, Top Surgery"
United States,California,San Francisco,Robert Foster,University of California,Top Surgery
United States,Wisconsin,Milwaukee,Robert J. Havlik,,Facial Feminization (FFS)
United States,Washington,Lakewood,Robert Kenevan,The Avalon Clinic,Breast Augmentation
United States,Texas,Dallas,Robert L. Brannon,,"Hysterectomy, Top Surgery"
United States,New Jersey,North Brunswick,Robert M. Olson,St. Peter's Hospital,Top Surgery
United States,Massachusetts,Boston,Robert M. Weiss,Evans Medical Group,Hysterectomy
United States,Massachusetts,Boston,Robert Oates,,Orchiectomy
United States,Ohio,Cleveland,Robert Pollard,MetroHealth,Hysterectomy
United States,New York,New York City,Robert Schwarcz,,Facial Feminization (FFS)
United States,California,Irvine,Robert Tuchler,,Top Surgery
United States,California,San Francisco,Roderick Simonds,,Top Surgery
United States,Texas,Houston,Rukmini Vinaya Rednam,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Florida,Plantation,Russell Sassani,Take Shape Plastic Surgery,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Hair Grafting, Top Surgery, Tracheal Shave"
United States,Virginia,Richmond,Ruth Hillelson,,Top Surgery
United States,Florida,Miami,S. Anthony Wolfe,,Facial Feminization (FFS)
United States,Colorado,Denver,Safa Elizabeth Sharabi,Franklin Medical Offices,Top Surgery
United States,Pennsylvania,Allentown,Samina Wahhab,Lehigh Valley Plastic & Reconstructive Surgery,Top Surgery
United States,Nevada,Las Vegas,Samuel M. Sohn,,Breast Augmentation
United States,New York,Columbus,Samuel Milroy,,"Hysterectomy, Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Texas,Houston,Samuel Stal,Feigin Center,Facial Feminization (FFS)
United States,Oregan,Portland,Sara Spettel,,Orchiectomy
United States,Texas,Austin,Sarah Saxon,,Facial Feminization (FFS)
United States,Texas,Plano,Scott Harris,The International Center for Transgender Care,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery, Tracheal Shave"
United States,California,San Francisco,Scott Mosser,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Top Surgery"
United States,Pennsylvania,Philadelphia,Scott P. Bartlett,,Facial Feminization (FFS)
United States,Wisconsin,Madison,Scott R. Chaiet,,Facial Feminization (FFS)
United States,Pennsylvania,Philadelphia,Scott Richard,Jefferson University Hospital,Hysterectomy
United States,Minnesota,Minneapolis,Sean Elliott,University of Minnesota,Reconstructive Urology
Japan,Iwate ,Morioka,Seiichiro Kobayashi,Iwate Medical University,Facial Feminization (FFS)
United States,California,Woodland Hills,Sendia Kim,,Top Surgery
United States,Virginia,Virginia Beach,Sergio Vendetti,Virginia Surgical Arts,Facial Feminization (FFS)
United States,California,San Francisco,Shahin Javaheri,Advanced Aesthetic Surgery Center,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Pennsylvania,Pittsburgh,Sheila Ramgopal,UPMC Magee,"Hysterectomy, Top Surgery"
United States,Mississippi,Flowood,"Shelby K. Brantley, Jr.",The Face & Body Center,Top Surgery
United States,Georgia,Atlanta,Sheldon Lincenberg,Georgia Plastic Surgery,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Top Surgery, Tracheal Shave"
United States,Pennsylvania,Bala Cynwyd,Sherman Leis,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Metoidioplasty, Phalloplasty (GRS/SRS), Top Surgery, Tracheal Shave, Vaginoplasty (GRS/SRS)"
United States,Hawaii,Honolulu,Shim Ching,Asia Pacific Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,Indiana,Indianapolis,Sidhbh Gallagher,University Gender Affirmation Surgery,"Breast Augmentation, Orchiectomy, Top Surgery, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,Illinois,Chicago,Silvia Bicalho,Advocate Medical Group,Top Surgery
United States,Massachusetts,Northampton,Simone Topal,Northampton Plastic Surgery,Top Surgery
United States,Colorado,Denver,Stacey Folk,Folk Plastic Surgery,Top Surgery
United States,Connecticut,Hamden,Stanton C. Honig,"Yale Urology, Spring Glen Medical Center","Clitoroplasty, Labiaplasty (GRS/SRS), Orchiectomy, Vaginoplasty (GRS/SRS)"
United States,Connecticut,New Haven,Stanton Honig,,"Vaginoplasty (GRS/SRS), Phalloplasty (GRS/SRS)"
United States,New York,Syracuse,Stephen A. Blakely,SUNY Upstate Medical University,Reconstructive Urology
United States,California,Palo Alto,Stephen A. Schendel,,Facial Feminization (FFS)
United States,New York,Rochester,Stephen Evangelisti,Stephen M. Evangelisti Plastic Surgery,Top Surgery
United States,Arizona,Flagstaff,Stephen Lex,,Top Surgery
United States,New York,Albany,Stephen M. Lynch,The Plastic Surgery Group,Top Surgery
United States,California,Beverly Hills,Stephen Pincus,,Facial Feminization (FFS)
United States,Arizona,Phoenix,Stephen R. Beals,,Facial Feminization (FFS)
United States,Massachusetts,Cambridge,Stephen R. Sullivan,"Harvard Medical School Teaching Hospital, Mt. Auburn Hospital",Top Surgery
United States,Alabama,Birmingham,Stephen Steinmetz,,Top Surgery
United States,New York,Brooklyn,Stephen Teitelbaum,Elm Urology Associates,Orchiectomy
United States,New York,Pittsford,Stephen Vega,Vega Plastic Surgery,Top Surgery
United States,Nevada,Las Vegas,Stephen Weiland,Weiland Group for Cosmetic Surgery,Top Surgery
United States,New York,New York City,Steve R. Fallek,Fallek Plastic Surgery,Top Surgery
United States,Alaska,Anchorage,Steven E. Nathanson,Aesthetic and Reconstructive Surgery Associates,"Breast Augmentation, Facial Feminization (FFS)"
United States,Arizona,Scottsdale,Steven H. Turkeltaub,Arizona Center for Aesthetic Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,Virginia,Richmond,Steven Montante,Montante Plastic Surgery & Aesthetics,Top Surgery
United States,Michigan,Ann Arbor,Steven R. Buchman,,Facial Feminization (FFS)
United States,California,San Diego,Steven R. Cohen,,Facial Feminization (FFS)
United States,Ohio,Columbus,Steven Robinson,Ohio Plastic Surgeons,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Colorado,Denver,Steven Vath,The Center for Cosmetic Surgery,Top Surgery
United States,Utah,Draper,Steven Warnock,,"Breast Augmentation, Top Surgery"
United States,Mississippi,Flowood,Suman Das,Das Plastic Surgery,Top Surgery
United States,Illinois,Chicago,Sumanas Jordan,"Northwestern University, Feinberg School of Medicine, NMH/Galter Room",Phalloplasty (GRS/SRS)
United States,California,San Francisco,Susan J. Fisher,Carol Franc Buck Breast Care Center at UCSF,Top Surgery
United States,California,La Mesa,Susan Kaweski,Aesthetic Arts Institute,Top Surgery
United States,Kansas,Newton,Susan Lovelle,Lovelle Plastic Surgery,Top Surgery
United States,New Jersey,New Brunswick,Susannah Wise,,Top Surgery
United States,Arizona,Little Rock,Suzanne Yee,,Top Surgery
United States,Washington,Seattle,Suzette G. Miranda,Swedish Plastics and Aesthetics,Top Surgery
United States,Colorado,Aurora,Tai Chong,University of Colorado Hospital,Top Surgery
United States,Pennsylvania,Philadelphia,Ted Eisenberg,"The Towers, Suite 102",Breast Augmentation
United States,New York,Bronx,Teresa Benacquista,Montefiore Medical Center,Top Surgery
United States,New York,New York City,Teresita Mascardo,,"Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,Colorado,Englewood,Terrence Murphy,Murphy Plastic Surgery,"Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,New York,Buffalo,Thom R. Loree,Erie County Medical Center,"Phalloplasty (GRS/SRS), Top Surgery"
United States,Virginia,Glen Allen,Thomas DeWire,,"Breast Augmentation, Top Surgery"
United States,Florida,Altamonte Springs,Thomas Fiala,Fiala Aesthetics,Top Surgery
United States,New York,Milford,Thomas Huntsman,Hartwick Seminary Specialty,Top Surgery
United States,California,San Diego,Thomas J. Sergott,,Facial Feminization (FFS)
United States,Washington,Bothell,Thomas Lamperti,Pacific Medical Centers,Facial Feminization (FFS)
United States,Florida,Palm Beach Gardens,Thomas Pane,Atlantic Coast Aesthetics,Top Surgery
United States,Georgia,Atlanta,"Thomas R. Hester, Jr.",,Facial Feminization (FFS)
United States,California,San Francisco,Thomas Satterwhite,Align Surgical Associates,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Nevada,Reno,Tiffany McCormack,McCormack Plastic Surgery,Top Surgery
United States,Florida,Hollywood,Timothy Alexander,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Florida,Jacksonville,Timothy Fee,Coastal Cosmetic Center,Top Surgery
United States,Washington,Bellingham,Timothy Whitney,Plastic Surgery Bellingham,Top Surgery
United States,Oregan,Portland,Tina Jenq,Oregon Cosmetic and Reconstructive Clinic,Top Surgery
United States,California / New York,Beverly Hills / New York City,Toby G. Mayer,,"Facial Feminization (FFS), Voice Feminization Surgery (VFS)"
United States,California,Beverly Hills,Toby Mayer,Beverly Hills Institute of Aesthetic & Reconstructive Surgery,"Facial Feminization (FFS), Facial Masculinization, Tracheal Shave"
United States,Arizona,Scottsdale,Toby Meltzer,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Glansplasty, Metoidioplasty, Orchiectomy, Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Tracheal Shave, Urethroplasty, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,Minnesota,Minnetonka,Tracy Kayan,North Memorial Minnetonka Medical Center,"Breast Augmentation, Top Surgery"
United States,Louisiana,Metairie,Trey Sands,Metairie Plastic Surgeons,Top Surgery
United States,Oregan,Lake Oswego,Tuan Nguyen,,"Body Sculpting, Breast Augmentation, Clitoroplasty, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Metoidioplasty, Orchiectomy, Top Surgery, Tracheal Shave, Urethroplasty, Vaginoplasty (GRS/SRS)"
United States,Minnesota,Rochester,Valerie Lemaine,,Minnesota
United States,Florida,Jupiter,Vartan Mardirossian,Jacobson & Mardirossian Plastic Surgery Center,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Tracheal Shave"
United States,Ohio,Cleveland,Vasu Pandrangi,Prandrangi Plastic Surgery,Top Surgery
United States,Wisconsin,Middleton,Venkat Rao,University of Wisconsin,Top Surgery
United States,California,Beverly Hills,Vishal Kapoor,Beverly Hills Cosmetic Plastic Surgery,Top Surgery
United States,California,Glendale,Vladimir Grigoryants,,Facial Feminization (FFS)
United States,Massachusetts,Concord,Vlassis Travias,Concord OB/GYN Associates,Hysterectomy
United States,Pennsylvania,Pittsburg,Vu T. Nguyen,UPMC Magee,"Hysterectomy, Top Surgery"
United States,Minnesota,Rochester,W. Richard Marsh,Mayo Clinic,Facial Feminization (FFS)
United States,Iowa,Iowa City,W. Thomas Lawrence,"MPH, University of Iowa Hospital",Top Surgery
United States,Nevada,Las Vegas,W. Tracy Hankins,,Breast Augmentation
United States,Nevada,Las Vegas,Walter G. Sullivan,,Facial Feminization (FFS)
United States,New Hampshire,Lebanon,William Bihrle,Dartmouth-Hitchcock Medical Center,Orchiectomy
United States,Michigan,Ann Arbor,"William Kuzon, Jr.",MHS Gender Services,"Breast Augmentation, Facial Feminization (FFS), Glansplasty, Hysterectomy, Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Tracheal Shave, Urethroplasty, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,South Carolina,Charleston,William Terranova,Center for Plastic Surgery Charleston,Top Surgery
United States,California,San Francisco,William Y. Hoffman,,Facial Feminization (FFS)
United States,Colorado,Boulder,Winfield Hartley,Boulder Plastic Surgery,Top Surgery
United States,California,San Francisco,Winnie Tong,Kaiser Foundation Hospital,Top Surgery
United States,Indiana,Indianapolis,Youssef H. Tahiri,IU Health Riley Hospital,"Facial Feminization (FFS), Facial Masculinization"
United States,Massachusetts,Boston,Yvonne Gomez-Carrion,Beth Israel Deaconess Medical Center,Hysterectomy
United States,New York,New York City,Zoe Rodriguez,,Hysterectomy
United States,Wisconsin,Madison,Dan R. Gralnek,University of Wisconsin,Orchiectomy
United States,Arizona,Lake Havasu City,Dana Balderamma,,Top Surgery
United States,Utah,Salt Lake City,Dana Johns,"University of Utah, Division of Plastic and Reconstructive Surgery","Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Oregan,Clackamas,Daniel Alan Ladizinsky,,Top Surgery
United States,Oregan,Portland,Daniel Dugi,"Oregon Health & Science University, Transgender Health Program","Metoidioplasty, Orchiectomy, Penile Implant (GRS/SRS), Reconstructive Urology, Urethroplasty, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,Florida,Tampa,Daniel Greenwald,,"Hysterectomy, Metoidioplasty, Orchiectomy, Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Urethroplasty, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,New York,New York City,Daniel Kaufman,Discreet Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,Rhode Island,Providence,Daniel Kwan,"Rhode Island Hospital, RIH Dept. of Plastic Surgery",Top Surgery
United States,Florida,Ponte Vedra Beach,Daniel M. Calloway,,Top Surgery
United States,Ohio,Beachwood,Daniel Medalie,Cleveland Plastic Surgery,"Breast Augmentation, Metoidioplasty, Scrotoplasty (GRS/SRS), Top Surgery, Tracheal Shave"
United States,Georgia,Savannah,Daniel Most,Most Plastic and Reconstructive Surgery,Top Surgery
United States,California,San Jose,Daniel Rosenstein,Santa Clara Valley Medical Center,Reconstructive Urology
United States,New York,Niagara Falls,Danielle Dauria,,Top Surgery
United States,North Carolina,Charlotte,David C. Matthews,,Facial Feminization (FFS)
United States,Iowa,Grinnell,David Coster,"Grinnell Surgeons, Inc","Hysterectomy, Top Surgery"
